CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,1185,No,No,Yes,No,Yes,No,29,1.76,74,0.945945,0,0,12.486486,3,7,Low
?,11,No,No,No,No,No,?,?,1.68,2,1,0,0,12,0,0,?
?,?,?,?,?,?,?,?,?,2.1,3,0.666666,0.333333,0,10,0,0,?
?,57,No,No,Yes,No,No,No,20,2.03,9,0.888888,0.111111,0,9,0,1,?
?,2333,No,No,Yes,No,Yes,No,34,2.25,136,0.911764,0.044117,0,13.507352,4,5,Low
?,?,?,?,?,?,?,No,12,3.77,2,1,0,0,15.5,0,0,?
?,891,No,No,Yes,Yes,Yes,No,27,3.43,53,1,0,0,14.132075,0,0,High
?,2140,No,Yes,Yes,Yes,Yes,No,29,3.65,117,0.957264,0.008547,0,13.324786,3,8,High
?,60,No,No,No,No,No,No,12,2.35,19,0.947368,0.052631,0,16.68421,0,2,?
?,2072,No,Yes,Yes,Yes,Yes,No,28,2.87,121,0.925619,0.041322,0.008264,15.429752,4,7,High
?,1417,No,Yes,Yes,Yes,Yes,No,28,2.77,97,0.958762,0.020618,0,17.123711,0,2,High
?,64,No,No,No,Yes,No,?,?,3.42,6,1,0,0,18.666666,0,0,High
?,842,No,No,No,Yes,Yes,No,31,3.41,46,0.97826,0,0,18.673913,1,0,High
?,?,?,?,?,?,?,No,6,2.91,2,0.5,0.5,0,3.5,1,0,?
?,36,No,No,No,No,No,?,?,3.33,13,0.923076,0.076923,0,18.153846,0,0,?
?,1742,No,Yes,Yes,Yes,Yes,Yes,29,3.51,96,0.989583,0.03125,0,12.364583,8,3,High
?,34,No,No,No,No,No,Yes,16,2.75,7,0.714285,0.142857,0,11.571428,0,1,?
D,348,No,No,Yes,Yes,Yes,No,8,2.96,60,1,0,0,11.116666,0,1,Low
Y,446,No,No,Yes,No,Yes,No,29,2.5,23,0.869565,0.043478,0,9.521739,3,2,High
D,47,No,No,No,No,No,No,24,2.91,5,1,0,0,4.6,0,0,Low
?,1199,Yes,No,Yes,No,Yes,No,28,2.12,66,0.818181,0.045454,0,14.121212,1,4,Low
?,39,No,No,No,No,No,No,31,2.1,11,0.727272,0.090909,0,18,0,0,?
?,846,Yes,No,Yes,No,Yes,No,28,1.94,54,0.796296,0,0.037037,12.833333,0,4,Low
?,364,Yes,No,Yes,No,Yes,No,28,2.47,16,0.8125,0.0625,0,8.8125,0,2,High
?,65,No,No,Yes,No,No,No,20,2.03,23,0.956521,0,0,16.565217,1,2,?
?,22,No,No,No,No,No,No,13,1.76,6,1,0,0,17.833333,0,0,?
?,2170,No,No,Yes,No,Yes,No,31,2.25,129,0.937984,0.023255,0,12.193798,7,1,Low
?,1673,No,Yes,Yes,Yes,Yes,No,26,3.35,99,0.929292,0.010101,0,15.878787,3,5,High
?,1806,No,No,Yes,No,Yes,No,28,2.07,107,0.971962,0.028037,0,12.485981,7,2,Low
?,1472,No,No,Yes,No,Yes,No,29,2.01,96,0.96875,0.020833,0,13.0625,1,8,Low
?,2169,No,No,Yes,Yes,Yes,No,30,2.61,126,0.944444,0,0.007936,15.896825,4,3,Low
?,1543,No,No,Yes,Yes,Yes,No,28,2.76,95,0.947368,0.010526,0.010526,15.989473,3,4,High
?,1010,No,No,Yes,No,Yes,No,30,2,61,0.918032,0.016393,0,13.57377,1,7,Low
?,30,No,No,No,No,No,No,21,1.64,5,1,0,0,11.6,0,1,?
?,65,No,No,No,Yes,No,?,?,2.8,3,1,0,0,16.333333,0,0,Low
?,813,No,No,Yes,Yes,Yes,No,27,3.19,57,0.982456,0,0,17.070175,4,3,High
?,72,No,No,No,No,No,No,14,2.42,20,1,0,0,25.3,0,1,?
?,1836,No,Yes,Yes,Yes,Yes,No,27,2.97,106,1,0,0,19.584905,2,5,High
?,1882,No,Yes,Yes,Yes,Yes,No,28,3.07,111,0.972972,0.009009,0,16.612612,10,10,High
D,51,No,No,No,No,No,No,14,3.32,19,1,0,0,15.736842,0,1,Low
?,?,?,?,?,?,?,No,10,2.26,3,1,0,0,18.666666,0,0,?
?,?,?,?,?,?,?,No,7,2.55,2,1,0,0,8,0,0,?
?,48,No,No,No,No,No,No,16,2.56,13,1,0,0,11.153846,1,1,?
?,16,No,No,No,No,No,No,13,2.08,2,1,0,0,15.5,0,0,?
?,129,No,No,No,Yes,No,?,?,3.62,9,1,0.111111,0,20.222222,0,0,High
?,675,No,No,Yes,Yes,Yes,No,29,3.83,32,1,0.0625,0,9.25,0,1,High
?,1536,No,No,Yes,Yes,Yes,No,30,3.22,95,0.978947,0.031578,0,12.915789,9,7,High
?,1447,No,No,Yes,Yes,Yes,No,29,2.96,97,0.979381,0.041237,0,13.649484,8,4,High
?,59,No,No,No,No,No,No,12,2.38,12,1,0,0,21.583333,0,0,?
?,1717,No,Yes,Yes,Yes,Yes,No,30,3.91,91,0.967032,0,0,12.153846,4,3,High
?,?,?,?,?,?,?,No,10,2.67,3,1,0,0,25.666666,0,0,?
?,1780,No,Yes,Yes,Yes,Yes,No,27,3.6,97,0.948453,0,0.010309,13.020618,2,5,High
?,1792,No,Yes,Yes,Yes,Yes,No,30,3.68,100,0.99,0,0.01,14.59,0,3,High
?,944,No,Yes,No,Yes,No,No,28,4.16,63,0.968253,0,0.015873,17.063492,0,2,High
?,22,No,No,No,No,No,No,15,3.54,3,1,0,0,16.666666,0,0,?
?,75,No,No,No,Yes,No,No,14,3.85,5,1,0,0,12.8,0,0,High
?,55,No,No,No,No,No,No,19,2.2,10,1,0,0,11.6,0,0,?
?,53,No,No,No,No,No,No,26,3.75,4,1,0,0,6.25,0,1,High
?,1713,No,Yes,Yes,Yes,Yes,No,28,3.41,100,0.97,0,0,12.45,4,5,High
?,14,No,No,No,No,No,No,25,2.74,3,0.666666,0,0,5,1,1,?
?,?,?,?,?,?,?,No,16,2,5,1,0,0,9.2,0,0,?
?,12,No,No,No,No,No,No,18,2.14,3,1,0,0,20,0,0,?
?,232,No,No,No,Yes,No,No,27,4.48,10,1,0,0,12.5,0,1,High
?,?,?,?,?,?,?,No,11,4.2,11,0.90909,0,0,14.363636,0,0,?
?,955,No,Yes,Yes,Yes,Yes,No,29,4.36,80,1,0,0,16.1125,2,3,High
?,?,?,?,?,?,?,No,8,3,6,1,0,0,20,0,0,?
?,16,No,No,No,No,No,No,11,2.33,2,1,0,0,13,0,0,?
?,234,No,No,Yes,Yes,Yes,No,26,3.3,17,0.941176,0.058823,0.058823,10.117647,2,1,Low
?,39,No,No,No,No,No,?,?,2.62,3,1,0,0,23,0,0,Low
?,1239,No,Yes,Yes,Yes,Yes,No,30,2.31,71,0.873239,0.028169,0,10.915492,3,4,Low
?,66,No,No,No,No,Yes,No,18,2.13,11,0.818181,0.181818,0,7.272727,2,1,?
?,16,No,No,No,No,No,No,16,1.87,5,0.8,0,0.2,10.6,1,0,?
?,397,No,No,Yes,Yes,Yes,No,23,2.65,33,0.969696,0,0.060606,13.424242,1,1,High
?,1106,No,No,Yes,Yes,Yes,No,28,2.74,70,0.928571,0,0,10.071428,4,7,Low
?,1034,No,No,Yes,Yes,Yes,No,27,2.62,73,0.931506,0,0,14.123287,4,3,Low
?,52,No,No,No,No,No,No,18,1.81,10,1,0,0,13.6,0,0,?
?,11,No,No,No,No,No,No,17,1.82,3,1,0,0,18.333333,0,0,?
?,?,?,?,?,?,?,?,?,2.33,3,1,0,0,23.666666,0,0,?
Y,134,No,No,No,No,Yes,No,9,2.27,25,1,0,0,13.12,0,4,Low
D,306,No,No,No,Yes,Yes,No,7,3.33,26,0.884615,0.038461,0,10.346153,1,0,High
?,894,No,Yes,Yes,Yes,Yes,No,25,2.13,66,0.863636,0.030303,0.045454,8.984848,6,11,Low
?,103,No,No,No,Yes,No,No,11,2.37,14,0.928571,0.071428,0,19.785714,0,0,Low
?,?,?,?,?,?,?,No,20,2.5,2,1,0,0,15,0,0,?
?,20,No,No,No,No,No,No,20,2.2,3,1,0,0,6.333333,0,2,?
Y,227,No,No,Yes,Yes,Yes,No,22,3.47,13,0.923076,0,0,14.230769,1,1,High
?,648,No,No,Yes,Yes,Yes,No,26,2.77,48,0.9375,0,0.020833,16.270833,3,3,Low
Y,?,?,?,?,?,?,?,?,2.71,1,1,0,0,10,0,0,?
Y,13,No,No,No,No,No,No,13,3,3,0.666666,0,0,15,1,0,Low
?,534,No,No,Yes,Yes,Yes,No,25,3.11,41,0.853658,0,0,11.853658,2,2,High
